id,document,split
c30590ac447f405395ddc25ee8428570,"
Product ID: B08SSXQSVX
Title: Silver Miracles Colloidal Silver Foot Cream - Peppermint scent - 2oz
Average Rating: 4.3
Number of Ratings: 46
Features: ['Made with 99.999% pure silver and infused with peppermint, helps to soothe and hydrate dry, tired, and overworked feet', 'Infused with essential oils like peppermint, sweet almond, and cocoa butter for an invigorating and nourishing experience, cocoa and shea butters help to deeply moisturize and protect the skin', 'Peppermint oil provides a cool and soothing sensation, while sweet almond oil is rich in antioxidants and vitamins', 'Absorbs quickly, leaving feet feeling refreshed and revitalized, non-greasy formula that is suitable for daily use', 'Free from harsh chemicals and artificial fragrances, made in the USA with high-quality ingredients.']
Description: ['Colloidal Silver Foot Cream with Peppermint is a luxurious and moisturizing cream designed to hydrate and soothe the feet. Infused with colloidal silver and the refreshing scent of peppermint oil, this non-greasy formula quickly absorbs into the skin, leaving feet feeling soft and refreshed. The nourishing ingredients help to moisturize and protect the skin, while the peppermint aroma invigorates and soothes the senses. This foot cream is suitable for daily use and free of harsh chemicals or additives, making it a gentle and effective way to pamper your feet.']
Price: 14.99
Store: Silver Miracles
Details: {""Brand"": ""Silver Miracles"", ""Scent"": ""Peppermint"", ""Item Form"": ""Cream"", ""Active Ingredients"": ""Argentum Metallicum"", ""Unit Count"": ""2.0 Ounce"", ""Package Dimensions"": ""2.3 x 2.3 x 2.2 inches; 3.21 Ounces"", ""UPC"": ""725022933210"", ""Manufacturer"": ""L&N Enterprises, LLC""}
Review Text: According to the product label, the purpose of the Silver Miracles Colloidal Silver Foot Cream is to hydrate, lubricate, moisturize, and soothe dry skin, AND kill odor-causing bacteria. From what I can tell, it seems to do this, but not in a dramatic fashion. The ingredients include Almond Oil, Cocoa Seed Butter, Shea Butter, Coconut Oil, Urea, Peppermint Oil, Menthol, and Colloidal Silver. As others have pointed out, the cream spreads easy enough but doesn't seem to absorb that well into the skin. Also, the dinky-sized jar only contains 2-ounces. So, you'll probably go through the bottle fairly quickly if you follow the instructions and apply liberally. It's a decent foot cream overall but seems a little pricey for the small amount you get. I use anti-fungal cream on my feet to keep the skin moist and lubricated, and cure or prevent fungal infections including athlete foot. Silver is naturally anti-bacterial and anti-fungal, so I got this small jar (2 oz). It has a faint minty fragrance.<br /><br />You could use something like this anywhere on the body, of course, but it is quite greasy. A little goes a long way. After a shower, I apply it to my entire foot and ankle, paying attention to get it between the toes and around the nails, and then I put on clean socks.<br /><br />It’s working for me. This is great on the winter heels, I apply it at night and use my moisturizing sock and over the course of a week have found my feet become softer with less flaky dead skin, it's very moisturizing and hydrating applying after a foot bath or a shower. My heels are really dry - what I could describe as 'hoof-y' - so I use creams/treatments to keep the skin from feeling uncomfortably tight and super rough.  This foot cream is effective on making my heels feel more comfortable plus I'm using this cream on my entire feet.  This cream has a peppermint scent which I find invigorating so it's good I use this in the morning before putting on my socks.  I don't have any problem with foot odor so I cannot evaluate that.  This is a thick cream that absorbs quite quickly on my poor dry feet. I apply, wait a minute or so, and then pull on my socks as I want the cream to soak into my feet and not my socks.  My rating is 5 stars for I'm entirely happy with this foot cream, how it absorbs, and its effectiveness. [[VIDEOID:29f672525b29e6a29c81244cde21aa93]] Well packed Greasy stuff, not my cup of tea, but my wife she is OK with, so no waste here for this free for a review cream. Otherwise my wife says : IT WORKS! Returned item unopened . Ounces were small fir price . The Silver Miracles Colloidal Silver Foot Cream isn’t just for feet. The antibacterial priorities make it excellent for killing foot odor which is why it’s marketed for feet. But… also here on Amazon, you can purchase silver infused socks that last much longer than a jar of ointment to cure foot issues.<br /><br />The silver properties are excellent for first aid as well and in my opinion make better use of the ointment (based on cost effectiveness for purpose). It’s good for minor skin irritations, cuts, abrasions and especially burns.<br /><br />It came in handy initially as I managed to burn myself promptly after receiving it. It helped the burn heal much faster, while keeping infection at bay, than if I had just let nature take its course.<br /><br />I learned about the healing properties of colloidal silver about 20 years ago when my daughter burned herself as a little girl. The ER doctor sent us home with colloidal silver cream and it fixed her right up.<br /><br />I like to keep it on hand now for just such emergencies. Highly recommended. I'm very happy about its moisturizing effect. It's absorbed quickly so it doesn't make sheets or socks greasy. Nice subtle scent. Is very rich but easily absorbs into the skin without feeling too greasy. I use it just before bed and my feet feel soft and smooth the next morning.<br /><br />Hope you found this review helpful! This jar of Colloidal Silver Foot Cream by Silver Miracles arrived with a double safety seal. A clear plastic seal outside and internally, under the lid, another seal.<br /><br />It is white and the cream is easy to use and once applied is easy to massage into the skin.<br /><br />I’m not exactly sure why this is Foot Cream, as it has many uses on the body.<br /><br />My first exposure to this type of product occurred when I needed a remedy for poison ivy. While it is not intended for that, it can help with reducing the spread of poison ivy and did seem to help mine heal faster. I did rely mostly on drying lotions like Calamine, to stop the oozing.<br /><br />You are instructed to first wash the affected area, then dry it, before applying this cream. So, it’s not really like a lot of other creams which you simply apply. I suppose you will still benefit from it if it is not washed, but the label was referencing feet, which can get really dirty. Wash hands after use.<br /><br />This is a great cream for small cuts, rashes, insect bites and burns.<br /><br />Recommended The foot cream is very moisturizing, rich and creamy.<br /><br />I read the ingredients before I ordered and was maybe expecting a nice almond scent, since almond oil was one of the first ingredients but no it smells a bit more like minty something.<br /><br />I do think the cream works very nice but the container is small and won’t last a real long time.<br /><br />I ordered to use especially in the summer time when I am wearing sandals all the time and my feet get so dry .
",test
ef325cf8e3754647b4e142fa588d89ae,"
Product ID: B08V131NBS
Title: boqq 2 PCS Organic Gray Reverse Shampoo Bar, Essence Hair Darkening Shampoo Soap, Shampoo Bar, Hair Darkening Shampoo Bar, Polygonum Multiflorum for Hair Repair, Hydrate Hair, Damaged Dry Treated
Average Rating: 3.1
Number of Ratings: 45
Features: ['【100% organic and natural】: Pure natural plant ingredients, no harsh chemical detergents. The pH balance is safe for treated hair.', '【Reverse white and gray hair】: Like ordinary shampoo, apply one dose of this naturally darkened shampoo, and you can instantly turn white and gray hair into youthful and vivid.', '【Promote hair growth】: Promote blood circulation of the scalp, stimulate the growth of hair follicles, and at the same time promote the growth of melanin, effectively improve gray hair and make your hair beautiful.', '【Washing and Conditioning】: Deeply nourishes the hair and scalp, repairs damaged hair and controls oil. Keep your hair firm, moisturize, keep your hair hydrated, and make your hair soft and light like petals! It can effectively promote hair growth. The perfect hair loss choice for men and women.', '【Widely used】: Our gentle and natural formula makes our soap shampoo suitable for men, women, teenagers, children, babies, pregnant women and breastfeeding women.']
Description: ['Why Shampoo Bar? Conventional shampoos are harsh on the hair. They use strong petroleum-based detergents that strip the hair of natural protective oils. Silicone-based ingredients are then added to give hair a shiny shine for a healthy appearance. Specifications: Name: handmade shampoo soap Condition: new Net Weight:60g Package Includes: 2 * natural shampoo soap']
Price: 9.99
Store: boqq
Details: {""Brand"": ""Boqq"", ""Item Form"": ""Bar"", ""Hair Type"": ""Dry,Chemically Treated"", ""Scent"": ""\u6a59\u5b50"", ""Age Range (Description)"": ""Adult""}
Review Text: Easy to use and cleans your hair. It turns the hair color reddish brown and coarse. Does not cover the gray hair. Easy to travel with it. Okay This is my second time buying cuz it helps with hair growth and it does seem to assist with maintaining my dark hair color.  I've always used Chi hair products but now I alternate between Chi and this shampoo. The scent is clean and woodsy and it is very easy to travel with.  I wash my hair every 2 - 3 days and one shampoo bar lasts about 2 1/2 months bcuz it suds up very nice.  I think the value of the shampoo is worth it.  As a result of being sick, I experienced hair lost and everytime I washed it, a handful would fall out.  I was willing to try (almost) anything to get hair to grow. Tried this product and I started getting new growth. My hairdresser noticed the difference in thickness and how healthy my hair looked. I bought shampoo again to share with sister and daughter-in-law due to their hair thinning. And yes, I'm a real, live customer and not a paid person or robot.
",test
f1a8687c4ced424688373d3cc5d09c44,"
Product ID: B08X7JHQG5
Title: BioMiracle StarDust Pixie Bubble Mask, Clarifying Foaming Face Mask with Green Tea and Apple, Carbonated Bubble Cupro Sheet Mask for Clear, Even Skin
Average Rating: 4.4
Number of Ratings: 52
Features: ['GENTLE ON THE SKIN - This bubble face mask contains soothing, nourishing ingredients, like Green Tea and Apple, to gently cleanse and clarify even the most sensitive skin.', 'IMPROVES SKIN TEXTURE - This clarifying foaming mask delivers a deep cleanse, minimizing fine lines and wrinkles for a glowing, even complexion', ""MOISTURIZING - BioMiracle's innovative Cupro sheet masks deliver and lock-in long-lasting hydration to tired, thirsty pores."", ""REDUCE DARK SPOTS - A carbonated bubble mask that helps to improve skin's appearance, reducing the appearance of dark spots and gently cleansing away impurities."", 'SAFE FOR ALL SKIN TYPES - With NO parabens and NO animal testing, you can feel good about putting BioMiracle bubble face masks on your skin.']
Description: [""This foaming pixie sheet mask is infused with nourishing ingredients that help to reduce dark spots and clarify your complexion. BioMiracle's innovative Cupro sheet mask helps to increase skin's absorption, locking in hydration and letting your skin reap the full benefits of this clarifying mask. The gentle carbonated bubble mask foams when applied on the face, deeply penetrating the skin with Green Tea and Apple for a facial sheet mask that clears away impurities as it delivers a more youthful complexion. Treat yourself to a gentle, hydrating green tea face mask designed to fix uneven skin tone as it relaxes and soothes, clearing away dirt and grime from your pores for brighter, glowing skin.""]
Price: 5.99
Store: BioMiracle
Details: {""Brand"": ""BioMiracle"", ""Item Form"": ""Sheet"", ""Product Benefits"": ""Hydrating"", ""Scent"": ""Apple"", ""Skin Type"": ""All"", ""Product Dimensions"": ""1.97 x 0.79 x 5.51 inches; 0.88 Ounces"", ""Item model number"": ""MIRA50"", ""UPC"": ""810004100619"", ""Manufacturer"": ""MJM Sourcing, LLC""}
Review Text: I love thre BioMiracle Bubble Masks, which is why I ordered this product.<br />I was disappointed that only one item came in, which is the first picture shown, I was under the impression ""5"" came in this order.<br />I'm aware it says mask (singular) per package, but since the detailed description has several it seemed all five came in this order<br />like thre last picture, which I was excited about........just disappointing.
",test
0a459e3e001544deac8db57522ee38af,"
Product ID: B08YY4LM37
Title: DUDUWIG 20inch Long Half Black Half Pink Curly Fashion Wigs for Kid Girls (Black/Pink)
Average Rating: 4.7
Number of Ratings: 13
Features: [""💗 Specially designed for kids.: this wig is fit for head circumference of less than 21 inch，suggest measure your kids' head circumference before buy."", '💗 Material: High quality heat resistant synthetic fiber,stylish full hair wig looks natural, real, very pretty and fun. Key Product Features', '💗 Color: Black/Pink, Length: wig -20Inches Approx, Wig Weight:200g Approx, Package Include: 1*Wig,1*Wig Cap.', '💗 Function: Perfect for cosplay, costume party, halloween, concerts, theme party, birthday party,and any other occasion.', '💗 DUDUWIG is a New brand that focuses on kids wigs,We have professional design team,Choose DUDUWIG,enjoy wigs better.']
Description: ['Chose DUDUWIG Brand Wigs,Show Your New Style.', 'Material:', 'High Quality Synthetic, suitable for cosplay ,party halloween daily wear.', 'Wig Care Instructions:', ""1.The wig doesn't need to be washed frequently, but care and maintain it regularly. 2.Smooth the wig before putting it into cold or lukewarm water. 3.Add a little mild shampoo and wash gently. 4.Rinse thoroughly and towel to blot up the water. 5.Use metal comb or oxhorn comb, and then hang and dry it naturally. We don’t suggest plastic comb because it may cause static electricity. 6.All synthetic hair wigs be happened to minimum shedding and tangling which is normal. Brush wig into desired style after it is dry.Then you may enjoy wearing it again!"", 'Tips of Storage:', 'Keeping a wig on a wig stand or mannequin would be the best way. You may also store it in a hair net, then into a plastic bag, or store it in a hair net, then into a paper box. Please note wigs should be placed in a cool dry space.', 'Package Include:', ""A High Quality Children's Wigs Universal Wig Cap"", ""We are a manufacturing factory focusing on kids wigs,We have a lot of experience with children's wigs , chose DUDUWIG ,you will enjoy wigs better.""]
Price: 19.99
Store: DUDUWIG
Details: {""Color"": ""Black/Pink"", ""Material"": ""Synthetic"", ""Hair Type"": ""Curly"", ""Brand"": ""DUDUWIG"", ""Age Range (Description)"": ""Youth"", ""Package Dimensions"": ""0.1 x 0.1 x 0.1 inches; 2.4 Ounces"", ""Manufacturer"": ""DUDUWIG""}
Review Text: Color is pretty and the color split looks good. This wig is just ok!<br />My daughter really dislikes the bangs, I’m going to have to cut them (hopefully evenly!).<br />My daughter does find the wig to be a little itchy.<br />I wish that the wig would have combs built in up front to help the wig stay put better.<br />I had quite a bit of hair loss from the wig while using.<br />My daughter thought the wig was super uncomfortable to wear because of the bangs.<br />She thought the colors were cute and fun to wear!<br />I found it extremely hard to keep the pink and purple separate.
",test
03c5feff4066496e9566f4c4f869e311,"
Product ID: B091MVZW95
Title: CHROM tooth polish uptight white, instant whitening paint for teeth (LAVISH LAVANDER)
Average Rating: 2.4
Number of Ratings: 13
Features: ['CHROM IS A TOOTH POLISH, JUST LIKE NAIL POLISH, THAT CAN BE APPLIED TO TEETH AND REMOVED IN A MATTER OF SECONDS, AND LASTS FOR UP TO 24 HOURS AT A TIME.', 'TO APPLY Mix pigment. Dry teeth. Paint Toothpolish.', 'THIS IS the more easy way to get a perfect white smile in seconds (You really gonna get a CELEBRITY PHOTO SMILE).', 'FD&C approved ingredients. Vegan and cruelty-free. 100% American made. Safe for most teeth.', 'Developed by dentists.']
Description: ['CHROM is a tooth polish, just like nail polish, that can be applied to teeth and removed in a matter of seconds, and lasts for up to 24 hours at a time. It has no taste', 'TO APPLY', '1. Mix it up. Shake the bottle hard to mix the settled pigments. If pigments are still settled after shaking, stir with a toothpick. Using the integrated brush to mix or agitate will cause unwanted fraying of the bristles.', '2. Dry teeth. Tuck cotton rolls between gums to keep mouth open. Wipe saliva off with cloth, tissue, or gauze. Teeth must be completely dry for Toothpolish to stick.', '3. Paint Toothpolish. Apply in thin layers. To avoid streaking, paint 1-3 strokes per tooth. It is important to allow at least 10 seconds dry time between layers. Polish is dry when hardened. Not dry = soft/jelly. Keep product clean. After polishing each tooth, wipe brush off on a disposable cloth or gauze before dipping it back into the bottle. Wiping brush, brush arm, and bottle edge with high-proof alcohol is also recommended. Do not leave brushes out too long since they will dry & harden.', '4. Fix it. Use a toothpick to remove excess polish from gums and gaps. Polish is easier to manipulate when wet. As with any technique, practice practice practice! Enjoy any drink while smiling wild. Toothpolish will last while eating soft foods only. Take Toothpolish with you to reapply after some meals, just like you do with lipstick.', 'TO REMOVE', 'Chip it off. Use your clean fingernail to chip off the polish. Or cover your finger with a cloth, tissue, or gauze. It is easiest to remove Toothpolish when polish is completely dry. To remove excess flakes, brush & floss teeth.', 'FAQ:', 'Toothpolish is intended for use as a cosmetic tooth coating. It is not permanent & does not alter the tooth in any way, only the color. It will not harm teeth or permanent dental work.']
Price: 27.99
Store: Genérico
Details: {""Brand"": ""Generico"", ""Item Form"": ""Liquid"", ""Flavor"": ""Unflavored"", ""Age Range (Description)"": ""Adult"", ""Package Dimensions"": ""3.94 x 2.76 x 0.39 inches; 3.2 Ounces"", ""Manufacturer"": ""Generico""}
Review Text: I love this product. It takes some practice but once I learned how to do it I was super happy with my results! I will never be without a bottle. Do not buy these products it’s a waste of money. They come defective and the company will not pay you to reimburse you on cost of shipping. The company should not be supported with their small business.
",test
6746a267f91641a58353751a2d864d70,"
Product ID: B092HY9H9L
Title: African Traditional Wax Print Head wrap Scarf, Women Multi-Color Headband (TJ3)
Average Rating: 4.0
Number of Ratings: 324
Features: [""Average Size:43*35 inches,100% premium African cotton fabric our scarves are easy to tie and large enough for any style. African wax printing,colors won't fade."", 'Pull headdress, tie, scarf,Can be used with Western or traditional clothing,You could wear your head wrap with any outfit, from Jeans and a T-shirt to a cocktail dress. Best when worn with a solid color outfit that matches any of the colors on the scarf.', 'CARE INSTRUCTIONS Hand wash in cold water with mild laundry detergent or use a professional dry clean service. Do not wring or twist, shake off excess water and hang to air dry. Do not bleach. Iron when it is dry.', 'Handmade, highly attention to detail, our packaging is handmade by skilled garment workers. When you are wearing a package, you wear a special artwork for you.', 'We believe in our products and are happy to offer Zero Risk 100% satisfaction and effectiveness guarantee. If for any reason one of our products is not right for you, we will refund your money hassle free within 30 days of purchase.']
Description: ['Very beautiful fabric, bold and vibrant African print. Large enough to wear a variety of ways. You can wear it on your neck as a scarf, or as a package for the entire head, to soothe your sense of style in different amazing styles. Our headscarf is with playful and delicate color patterns and patterns. Elegant headwear, can wear headscarves, scarves, knots, boho. You will get a lot of supplements for wearing headscarves.   design specifications:   dimensions: length: 43 inches, width: 35 inches   dyed uniformly on both surfaces of the fabric our African wax fabric No matter which way you wrap it, the package looks great. Extra length: 43 inches, width: 35 inches means that our versatile packages can be worn on the heads of various custom packaging designs, and they can also be worn around the neck as a chic scarf.   * Please note, because our packaging is handmade length: 43 inches Width: 35 inches design specifications may not be accurate, but the package you receive will be close to these measurements.']
Price: 9.99
Store: Dolly Dolly
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""10.5 x 7.6 x 1 inches; 5.61 Ounces"", ""Department"": ""womens"", ""Manufacturer"": ""DUOLI DUOLI""}
Review Text: This item is square shaped. The dimensions say different. It’s impossible to wrap. Beautiful color but totally misrepresented. The fabric is very stiff and not very flexible for making different styles. Love it’s quality, size, and colors! Will buy more! The color I received is NOT the color I ordered  but I loooove this head wrap! It exceeds my expectations. Great quality. Firm to hold what ever style I choose to wear. So happy with this purchase! It wasn't what i thought it was going to look like. I thought it would come already wrapped. But i was sadly mistaking. But the fabric is nice. I love this headwrap!! So comfortable and stylish! Black History Event, The dress & Hat Came different Time & I paid Shipping on The Hat , No direction on How to tie the Hat Just cloth for14.95, what a Waste Of Money! Very nice! The quality is great.  Must be ironed after washing. Like the colour and the stiffness of the fabric.
",test
abb0b8fe00bc494fa3ceb07a7265eb63,"
Product ID: B0938J5BYV
Title: TIERRYMOON Gua Sha - Sculpting - Lymphatic Drainage, Removes Toxins, Face Sculpting Tool - Face Lifting - 100% Authentic Rose Quartz Gua Sha - Gua Sha Massage Tool, Guasha
Average Rating: 4.7
Number of Ratings: 90
Features: ['Boost Radiance, Complexion & Contour - Helps with tone, firming, lifting, prevent wrinkles, and depuffs.', 'Easy to Use - With morning skin care day and night routine using face oil, moisterizer, and serum. Massage gently on face and neck in upward and outward motion.', 'See and Feel the Difference - Deeper massage for face and body. Cooling and calming. Use also as a body massaging tool. Helps to move lymphatic fluids, and radiate good energy.', '100% Authentic & Genuine Rose Quartz - Known to promote love, happiness and emotional health.', ""Risk Free - Our Promise. We'll always stand behind our Guasha and will take care of you! Replacement Warranty included. 100% Money Back Guarantee!""]
Description: ['The VS ANGELS swear by this Rose Quartz Gua Sha tool as a part of their beauty skincare routine! It has been an Asian Beauty Secret for centuries for a reason! Even Cleopatra and Egyptians were known to use Rose Quartz for clearing the complexion and preventing wrinkles.', ""The Rose Quartz Gua Sha Beauty Tool has been one of the BEST, AWARDING WINNING beauty tools since 2019! Rose Quartz - along with it's beauty benefits - is said to give off vibrations of love, soothing energy, feelings of happiness and emotional well-being."", '""Tierry Moon was created because I truly believe in the powerful benefits of the Rose Quartz Gua Sha. I\'ve been using the Rose Quartz Gua Sha for over a decade now and have always received compliments on my complexion. That\'s why Tierry Moon was created...to share this beauty secret with you!"" - Tierry', ""Super Easy To Use whether it's for your face or as a body massage tool!"", 'TRY OUR GUA SHA - 100% RISK FREE! OR YOUR MONEY BACK!', '*Each gua sha is different and unique in shape, size and color.']
Price: 5.99
Store: Tierry Moon
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""3.04 x 1.97 x 0.27 inches; 0.63 Ounces"", ""Item model number"": ""001422"", ""UPC"": ""195893477753"", ""Manufacturer"": ""Tierry Moon""}
Review Text: I like how it’s small and portable to bring with for travel. It’s a cute piece with man benefits and for me is how it massage to help with fine lines. Good to use with application of moisturizer. A beautiful and durable Gia Sha that makes a visible difference. Update: I have been using this for 54 days. I feel like it has really helped the circulation in my face. I feel a lot less stress in my face and I feel like my skin is happier using this. Definitely recommend.<br /><br />Got this today, it is SO nice. It comes with a visual, use and care directions. The box actually has a little magnet to keep it shut. The shape is very nice it felt like getting a facial massage. It was so soft and I can tell I'm going to enjoy using it regularly. I also love the shape of it since I am a big fan of hearts. Overall I would definitely buy this again and I may buy some for friends. I apologize my lights distorted the coloring a bit so the color is actually pinker than the photos. Beautiful and quality tool for facial gua sha. Great with oils or oil based creams. Love the rose quartz-- it makes ""Me time"" feel a little fancier. It’s work very well but it is not the same color as the photos Awesome it works just fine I use it with serum and it slides easy, first week using it I  can’t wait for my results. I have tried it for a week now and I’m pleased with my results. Cute package! Mine doesn't look like the one pictured. It's more clear, not much pink- see photo. The one pictured looks very sturdy, mine feels like fragile glass. I understand there are natural variations so I won't be returning it because I do love the use and concept. Very nice!! Highly recommended Amazing product!!! Genuine rose Quartz!
",test
0e82f0dbce5b4fd78dad14bd44261877,"
Product ID: B094FHBW4S
Title: Silk Hair Scarf Scrunchie Hair Ties Satin Long Hair Ribbon Solid Color Elegant Bow Bowknot Hair Scrunchie Pony Tail Holder Hair Bands for Women Girls (3 pcs)
Average Rating: 4.3
Number of Ratings: 60
Features: []
Description: [""✨ It is necessary for women to have a cute flower scarf scrunchies, now you can get three Premium Quality scarf ribbon scrunchies at a nice price. Here are five reasons our scrunchies are important to your style. 🌈   👍 1. It is good for your hair Due to scarf scrunchies fabric and more versatile design, it is less likely caught in your hair and cause breakage.   👍 2. They can turn a bad hair day into a great hair day If you cannot figure out what to do with your hair for the day, or your hair is acting up again, scrunchies can accommodate all hair crises. You can create a cute playful vibe with a vibrant-colored high pony, a professional sophisticated look with a low pony and dark scrunchie, or even a boho-inspired look with your favorite scrunchie and a messy top bun.   👍 3. Add an extra pop of color to your outfit When wearing an outfit with many colors, a beautiful scrunchie can come in handy to make a color pop out.   👍 4. They make for great accessories Scrunchies make for the best accessories. By wearing one, or a few, on your wrist, it still provides the color and desired look for your outfit.   👍 5. You're less likely to lose them than an elastic holder A scrunchie's bright colors and larger size make it harder to lose and easier to find. Plus, you can buy a cheap binder ring and collect all your scrunchies on one.   ✨ Cute floral scarf scrunchies are adorable and so fashionable, they easy to match any of your outfit, add a flair to your hair without much to do. Our scrunchies is great option for you to try, you can send it to your friends as a gift as well. Buy them now! 🌈""]
Price: 5.99
Store: Funlovin
Details: {""Color"": ""Silky Scarf Scrunchies"", ""Material"": ""Satin, Ribbon"", ""Item Form"": ""Scrunchie"", ""Brand"": ""Funlovin"", ""Hair Type"": ""Curly"", ""Package Dimensions"": ""6.73 x 6.18 x 1.14 inches; 1.45 Ounces"", ""UPC"": ""770456871287""}
Review Text: All of them are so pretty, I really wanted to keep them but I can’t believe they are not well made. The material came out from the stitches after only one time use. lovely prints and great price These a stiff and kinda hard. Although the looks are good but still these are not at all very flexible. Cute hair accessories, next day delivery was great. Beautiful and good quality. Even came with an extra scrunchy! My daughter and I have received so many compliments on these hair accessories.  Simple but really cute. Liven up the hairstyle. Food quality These scrunchies are so cute.  I was surprised to get a free scrunchie and the thank you not was a nice touch.  I would buy from them again. I love this hair tie. It reminds me of the 1950s sock hop look. Which I love. Will definitely buy more on diffrent colors and styles Good quality fabric. My granddaughter loves them. Very easy to use and they look amazing in my daughter’s hair! I will definitely be ordering more of these later on.
",test
e3b15af021fc48099cee78e48f150fcf,"
Product ID: B094GZW7KD
Title: Belize Tropical Cabana 8 fl oz. Fragrance Mist, 10 fl oz.Shower Gel , 8 Fl o z., Body Lotion
Average Rating: 4.8
Number of Ratings: 26
Features: []
Description: ['Belize Tropical Cabana 8 fl oz. Fragrance Mist, 10 fl oz.Shower Gel , 8 Fl o z., Body Lotion']
Price: 69.75
Store: Bath & Body Works
Details: {""Brand"": ""Bath & Body Works"", ""Item Form"": ""Gel"", ""Unit Count"": ""3.00 Count"", ""Number of Items"": ""1"", ""Item Volume"": ""8 Fluid Ounces"", ""UPC"": ""667554129719""}
Review Text: The lotion has a weird smell to it. Nothing like what you get from BABW.  I think buying from bath and body works is safer. Granddaughter loves this. I was very disappointed when Bath & Body Works only had ""Belize"" our for a very short time.  I love the smell  and so do my granddaughters,  When I went back to order it for my granddaughters, it was already nonexistent. So I got this one so they all could share.  The smell is beautiful soft and long lasting.  It is just a ""Little piece of Paradise"". I absolutely love this line, all time favorite.  I received everything sealed and in good condition, and I received a little soap sample in there that was a fun surprise and I love it so much.  Absolutely will purchase again when it's restock time I'm so glad I was able to find this on Amazon bath and body work's discontinued this scent. I will be ordering again when my purchase runs out.
",test
9ca504f6d1c940efb59f9b6d350ebc73,"
Product ID: B0957TPWQJ
Title: (6 Pack) 8 Oz Plastic Jars with Lids, Clear Plastic Square Jars with Smooth Black Plastic Lids - 70mm - 240mL Volume by Grand Parfums - Empty 8 Oz Jars with Lids
Average Rating: 4.4
Number of Ratings: 32
Features: ['GREAT FOR STORING ANYTHING: Food, Cosmetics, Beads, Cosmetic Puffs Garage Essentials. Whatever you put in the Wide Mouth Jars, You will Find Our Containers accessible and Useful.', 'SAFE TO STORE EVERYTHING: BPA-Free Plastics will Not Leach Dangerous Chemicals. Safe and Great for Children and Babies! PET plastic Can easily be used with Essential Oil Products', ""QUALITY, 8 Oz SQUARE PLASTIC CONTAINERS WITH LIDS, MADE IN THE USA: You won't be disappointed in our Quality Product, with Gorgeous Colored Caps/ Tops and Jar Colors. Choose Your Favorite!"", 'HOLDS A FULL 8 OZ in VOLUME: Perfect for your Craft Project, Sugar Scrub, Salt Scrub, Body Lotion, Cream, Whips, Homemade Ketchup, Home and kitchen uses like loose tea, coffee, herbs and spices!', 'BEAUTIFUL PACKAGING TO SHOWCASE YOUR PRODUCTS: Large 240ml PET Plastic Empty Jars with Square Flat Sides 240 ml, 70/400 Closure, Easy to Dress up for a Store, Spa or Market, or Showcase at a Crafts Fair']
Description: ['SQUARE PLASTIC JARS: Beautiful 8 Oz Square Clear Plastic Jars with Flat Sides, and Colorful Lids for Cosmetics, Scrubs, Bath Salt, Cosmetics, Creams, Lotions Kitchen Projects and Crafts. FABULOUS LID COLORS AND JAR COLORS: Choose Your Favorite Lid and Jar ColorPERFECT SIZE: (70/400 Closure Size) 240mL Volume, Unusual Shape, With a Wide Mouth for Easy Access Great Storage Jar BPA-Free Plastic']
Price: 14.55
Store: Grand Parfums
Details: {""Brand"": ""Grand Parfums"", ""Color"": ""Black Lids"", ""Material"": ""Plastic"", ""Capacity"": ""240 Milliliters"", ""Number of Sets"": ""6"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""9.55 x 6.8 x 2 inches; 6.38 Ounces"", ""Item model number"": ""8OzTuscPET-6"", ""UPC"": ""737488216455"", ""Manufacturer"": ""Grand Parfums""}
Review Text: Great product put on service trucks to store wire nuts,wire spades and other small parts no more dumping out of boxes in would buy it. Sugar scrubs leak and destroy other products with oil. Not for professional use. Easy to use. Creates a nice seal. I like the size and the qty per price but the plastic is thin.  I'm keeping my bath salts in them and if I dropped one on the bathroom tile floor I suspect highly it would crack. Love these!!! Great addition to my craft room storage!! Love seeing my buttons all so pretty in rainbows of colors!! Great and sturdy container
",test
3e143fc4f66741379bf9ea82293faf9a,"
Product ID: B09B2RNHHH
Title: MAC ""Stay Curious"" Lipstick - Powder Kiss Lipstick, Full Size, Full in Box
Average Rating: 4.6
Number of Ratings: 33
Features: []
Description: ['MAC ""Stay Curious"" Lipstick - Powder Kiss Lipstick, Full Size, Full in Box']
Price: 19.9
Store: M.A.C
Details: {""Brand"": ""M.A.C"", ""Skin Type"": ""All"", ""Item Form"": ""Powder"", ""Finish Type"": ""Matte"", ""Coverage"": ""Full"", ""Package Dimensions"": ""3.9 x 2.4 x 0.51 inches; 0.88 Ounces""}
Review Text: My wife got this for herself. And she is happy. Thanks Highly recommend Mac lipsticks
",test
